CustomerKey,MaritalStatus,Unnamed: 3,Gender,Unnamed: 5,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
25965,S,,F,,129998.225,0,1,0,4,1-2 Miles,North America,44,0
25966,M,,M,,129998.225,1,1,1,4,0-1 Miles,North America,44,0
25967,M,,F,,69998.22505,2,0,1,2,5-10 Miles,North America,52,0
25968,M,,M,,59998.22505,4,4,1,3,10+ Miles,North America,45,0
25969,M,,M,,59998.22505,4,2,0,2,0-1 Miles,North America,46,1
25970,S,,F,,59998.22505,4,2,0,2,0-1 Miles,North America,45,1
25971,S,,F,,69998.22505,4,2,1,2,2-5 Miles,North America,47,1
25972,S,,F,,69998.22505,4,2,0,2,0-1 Miles,North America,47,1
25973,S,,F,,69998.22505,4,2,0,2,0-1 Miles,North America,47,1
25974,M,,M,,69998.22505,4,2,1,2,2-5 Miles,North America,47,1
25975,S,,F,,69998.22505,4,2,0,2,0-1 Miles,North America,47,1
25976,S,,M,,69998.22505,0,0,0,1,0-1 Miles,North America,42,1
25977,M,,F,,59998.22505,2,2,1,0,2-5 Miles,North America,42,1
25978,S,,F,,89998.22505,5,0,1,0,0-1 Miles,North America,84,1
25979,S,,M,,69998.22505,4,2,1,2,2-5 Miles,North America,47,1
25980,S,,F,,69998.22505,4,2,1,3,2-5 Miles,North America,47,1
25981,M,,M,,69998.22505,4,2,1,4,2-5 Miles,North America,46,1
25982,S,,F,,69998.22505,0,0,0,1,0-1 Miles,North America,47,1
25983,M,,M,,69998.22505,0,0,0,1,0-1 Miles,North America,47,0
25984,S,,F,,59998.22505,3,2,1,0,2-5 Miles,North America,46,1
25985,M,,M,,59998.22505,3,2,0,0,0-1 Miles,North America,47,1
25986,M,,F,,59998.22505,3,2,0,0,0-1 Miles,North America,47,1
25987,M,,M,,39998.22505,3,2,1,2,0-1 Miles,North America,48,1
25988,S,,M,,39998.22505,4,3,1,2,2-5 Miles,North America,48,0
25989,M,,M,,69998.22505,1,0,1,1,2-5 Miles,North America,48,1
25990,S,,F,,69998.22505,1,0,0,1,0-1 Miles,North America,48,1
25991,M,,F,,69998.22505,1,0,1,1,2-5 Miles,North America,48,1
25992,M,,F,,69998.22505,1,0,1,1,0-1 Miles,North America,48,1
25993,S,,F,,39998.22505,4,3,1,3,10+ Miles,North America,49,1
25994,S,,M,,39998.22505,4,2,1,2,2-5 Miles,North America,49,1
25995,M,,M,,39998.22505,4,2,1,2,0-1 Miles,North America,49,1
25996,M,,F,,59998.22505,1,0,1,1,0-1 Miles,North America,49,1
25997,M,,F,,59998.22505,1,0,1,1,0-1 Miles,North America,48,1
25998,M,,M,,59998.22505,1,0,1,1,2-5 Miles,North America,49,1
25999,M,,M,,39998.22505,4,2,1,2,2-5 Miles,North America,50,1
26000,S,,M,,39998.22505,0,0,0,1,0-1 Miles,North America,49,0
26001,S,,M,,49998.22505,0,0,0,1,2-5 Miles,North America,43,1
26002,S,,M,,49998.22505,0,0,0,1,0-1 Miles,North America,42,1
26003,S,,F,,59998.22505,0,0,0,1,2-5 Miles,North America,42,1
26004,M,,F,,59998.22505,1,0,1,1,0-1 Miles,North America,49,1
26005,M,,F,,59998.22505,1,0,1,1,0-1 Miles,North America,49,1
26006,M,,M,,59998.22505,4,3,1,0,2-5 Miles,North America,50,0
26007,M,,M,,59998.22505,4,3,0,0,0-1 Miles,North America,51,0
26008,M,,F,,69998.22505,5,5,1,3,10+ Miles,North America,51,0
26009,M,,M,,69998.22505,5,5,1,3,10+ Miles,North America,50,0
26010,M,,F,,69998.22505,5,5,1,3,10+ Miles,North America,50,0
26011,S,,F,,79998.22505,2,0,0,0,0-1 Miles,North America,51,1
26012,M,,M,,79998.22505,1,0,1,1,2-5 Miles,North America,52,1
26013,S,,F,,59998.22505,1,0,1,1,2-5 Miles,North America,52,1
26014,S,,F,,59998.22505,1,0,0,1,0-1 Miles,North America,52,1
26015,M,,M,,59998.22505,1,0,1,1,2-5 Miles,North America,52,1
26016,S,,M,,59998.22505,1,0,0,1,0-1 Miles,North America,52,1
26017,M,,M,,69998.22505,5,4,0,2,0-1 Miles,North America,52,0
26018,M,,M,,79998.22505,5,0,1,0,0-1 Miles,North America,52,1
26019,M,,M,,79998.22505,4,4,1,1,0-1 Miles,Pacific,41,1
26020,M,,M,,99998.22505,1,0,1,0,0-1 Miles,Pacific,41,1
26021,S,,F,,99998.22505,1,0,1,0,0-1 Miles,Pacific,41,1
26022,M,,F,,99998.22505,1,0,1,0,2-5 Miles,Pacific,41,1
26023,M,,F,,59998.22505,2,2,0,1,0-1 Miles,Pacific,41,1
26024,S,,F,,79998.22505,4,4,1,1,0-1 Miles,Pacific,39,1
26025,S,,F,,89998.22505,2,0,1,0,0-1 Miles,Pacific,40,1
26026,S,,F,,69998.22505,5,5,1,3,10+ Miles,Pacific,43,0
26027,S,,F,,109998.225,1,0,0,1,1-2 Miles,Pacific,40,1
26028,S,,F,,129998.225,1,0,0,1,2-5 Miles,Pacific,40,1
26029,M,,M,,79998.22505,5,5,0,3,0-1 Miles,Pacific,44,1
26030,M,,F,,59998.22505,3,3,1,1,5-10 Miles,Pacific,44,0
26031,S,,F,,59998.22505,3,3,0,1,0-1 Miles,Pacific,45,0
26032,M,,F,,69998.22505,5,5,1,4,10+ Miles,Pacific,45,0
26033,S,,M,,69998.22505,0,0,1,1,5-10 Miles,Pacific,45,1
26034,M,,F,,59998.22505,3,3,1,2,0-1 Miles,Pacific,46,0
26035,S,,M,,59998.22505,3,3,1,2,5-10 Miles,Pacific,46,0
26036,S,,F,,59998.22505,3,3,1,2,5-10 Miles,Pacific,45,0
26037,S,,M,,19998.22505,0,0,1,2,1-2 Miles,Europe,37,0
26038,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,36,1
26039,M,,M,,59998.22505,2,0,1,2,5-10 Miles,North America,53,0
26040,M,,F,,69998.22505,2,1,1,0,5-10 Miles,North America,53,1
26041,M,,F,,69998.22505,3,2,1,0,0-1 Miles,North America,53,1
26042,M,,M,,89998.22505,2,0,0,1,2-5 Miles,North America,52,1
26043,M,,F,,79998.22505,2,0,1,2,5-10 Miles,North America,54,0
26044,S,,M,,79998.22505,2,0,0,2,1-2 Miles,North America,54,0
26045,S,,M,,79998.22505,2,0,0,2,1-2 Miles,North America,54,0
26046,S,,F,,79998.22505,2,0,1,2,5-10 Miles,North America,54,0
26047,M,,F,,79998.22505,2,0,1,2,5-10 Miles,North America,54,0
26048,M,,M,,59998.22505,2,0,1,2,5-10 Miles,North America,54,0
26049,M,,M,,59998.22505,2,0,0,2,1-2 Miles,North America,54,1
26050,S,,M,,59998.22505,2,0,0,2,1-2 Miles,North America,53,1
26051,M,,M,,39998.22505,3,0,1,2,5-10 Miles,North America,77,0
26052,M,,F,,89998.22505,5,5,1,3,2-5 Miles,North America,45,0
26053,M,,M,,99998.22505,3,1,1,3,2-5 Miles,North America,45,0
26054,S,,M,,99998.22505,4,1,0,4,0-1 Miles,North America,45,0
26055,S,,M,,99998.22505,4,1,1,4,2-5 Miles,North America,45,1
26056,S,,F,,99998.22505,4,1,1,4,2-5 Miles,North America,44,1
26057,S,,M,,109998.225,2,2,1,3,2-5 Miles,North America,45,1
26058,S,,F,,119998.225,3,2,1,4,2-5 Miles,North America,44,1
26059,M,,M,,129998.225,1,1,1,4,0-1 Miles,North America,44,0
26060,M,,M,,129998.225,1,2,1,1,0-1 Miles,North America,44,1
26061,S,,M,,169998.225,0,0,0,3,1-2 Miles,North America,45,1
26062,M,,M,,79998.22505,4,3,1,2,2-5 Miles,North America,46,0
26063,M,,M,,79998.22505,4,3,1,2,0-1 Miles,North America,46,0
26064,M,,M,,99998.22505,5,2,1,1,2-5 Miles,North America,46,0
26065,S,,F,,109998.225,3,2,0,4,1-2 Miles,North America,46,0
26066,M,,F,,69998.22505,3,2,0,0,0-1 Miles,North America,54,1
26067,M,,F,,69998.22505,3,2,0,1,0-1 Miles,North America,54,0
26068,M,,M,,69998.22505,4,3,1,0,5-10 Miles,North America,53,0
26069,M,,F,,69998.22505,4,3,1,0,0-1 Miles,North America,53,0
26070,S,,M,,89998.22505,2,1,1,0,5-10 Miles,North America,54,1
26071,S,,F,,79998.22505,2,0,0,2,1-2 Miles,North America,55,0
26072,S,,F,,79998.22505,2,0,1,2,5-10 Miles,North America,55,0
26073,S,,F,,49998.22505,2,0,0,2,1-2 Miles,North America,76,0
26074,M,,M,,79998.22505,4,3,1,2,2-5 Miles,North America,46,0
26075,S,,F,,89998.22505,0,0,1,2,2-5 Miles,North America,47,1
26076,M,,F,,79998.22505,5,4,1,2,5-10 Miles,North America,47,0
26077,M,,M,,79998.22505,5,4,1,3,5-10 Miles,North America,47,0
26078,M,,M,,89998.22505,5,4,1,3,1-2 Miles,North America,48,0
26079,M,,M,,89998.22505,5,4,1,4,5-10 Miles,North America,47,0
26080,M,,F,,99998.22505,1,2,1,3,5-10 Miles,North America,47,0
26081,S,,M,,99998.22505,1,2,0,3,1-2 Miles,North America,48,0
26082,S,,M,,129998.225,1,2,0,4,2-5 Miles,North America,48,1
26083,S,,F,,149998.225,1,1,0,4,2-5 Miles,North America,48,1
26084,M,,M,,159998.225,1,2,0,3,2-5 Miles,North America,48,1
26085,M,,M,,69998.22505,5,4,1,3,5-10 Miles,North America,49,0
26086,M,,M,,79998.22505,5,4,1,3,5-10 Miles,North America,49,0
26087,M,,F,,89998.22505,4,3,1,1,5-10 Miles,North America,49,0
26088,M,,M,,89998.22505,4,3,1,2,5-10 Miles,North America,48,0
26089,S,,M,,109998.225,1,3,0,3,2-5 Miles,North America,49,1
26090,S,,M,,109998.225,1,3,1,3,5-10 Miles,North America,48,1
26091,M,,F,,159998.225,1,2,0,4,2-5 Miles,North America,49,1
26092,S,,M,,79998.22505,2,0,1,2,5-10 Miles,North America,55,0
26093,S,,F,,59998.22505,2,0,0,2,1-2 Miles,North America,55,1
26094,M,,F,,59998.22505,2,0,0,2,1-2 Miles,North America,55,1
26095,M,,F,,69998.22505,4,3,1,0,5-10 Miles,North America,55,0
26096,M,,M,,89998.22505,2,1,1,1,10+ Miles,North America,55,1
26097,S,,M,,129998.225,2,3,0,3,2-5 Miles,North America,75,1
26098,S,,M,,129998.225,2,3,0,3,2-5 Miles,North America,75,1
26099,M,,F,,39998.22505,3,0,0,2,1-2 Miles,North America,74,0
26100,S,,F,,39998.22505,3,0,1,2,5-10 Miles,North America,74,0
26101,M,,M,,49998.22505,2,0,1,2,5-10 Miles,North America,74,0
26102,S,,F,,89998.22505,4,3,0,2,1-2 Miles,North America,50,0
26103,M,,M,,89998.22505,4,3,1,3,5-10 Miles,North America,50,0
26104,M,,M,,99998.22505,0,3,0,0,1-2 Miles,North America,50,0
26105,M,,F,,109998.225,3,3,0,4,2-5 Miles,North America,49,0
26106,S,,M,,119998.225,5,4,1,3,5-10 Miles,North America,50,1
26107,M,,F,,129998.225,4,3,1,3,0-1 Miles,North America,50,1
26108,S,,M,,169998.225,1,1,0,2,2-5 Miles,North America,50,0
26109,M,,M,,69998.22505,3,0,1,2,5-10 Miles,North America,56,0
26110,M,,M,,69998.22505,3,1,1,0,1-2 Miles,North America,55,1
26111,M,,F,,69998.22505,3,1,1,1,5-10 Miles,North America,56,1
26112,M,,M,,69998.22505,3,0,1,2,5-10 Miles,North America,57,1
26113,S,,F,,69998.22505,3,0,1,2,5-10 Miles,North America,57,1
26114,S,,M,,69998.22505,3,0,1,2,5-10 Miles,North America,57,1
26115,S,,F,,69998.22505,3,0,0,2,1-2 Miles,North America,56,1
26116,S,,F,,69998.22505,3,0,0,2,1-2 Miles,North America,57,1
26117,M,,M,,39998.22505,3,0,1,2,5-10 Miles,North America,57,0
26118,M,,F,,39998.22505,3,0,1,2,5-10 Miles,North America,58,0
26119,M,,F,,39998.22505,3,0,1,2,5-10 Miles,North America,58,0
26120,S,,M,,39998.22505,3,0,0,2,1-2 Miles,North America,59,1
26121,M,,F,,39998.22505,3,0,0,2,1-2 Miles,North America,59,1
26122,S,,F,,39998.22505,4,0,1,2,5-10 Miles,North America,59,0
26123,S,,F,,39998.22505,4,0,1,2,5-10 Miles,North America,58,0
26124,M,,F,,39998.22505,4,0,1,2,5-10 Miles,North America,60,0
26125,S,,F,,39998.22505,4,0,1,2,5-10 Miles,North America,59,0
26126,M,,F,,29998.22505,4,0,1,2,5-10 Miles,North America,60,0
26127,M,,M,,29998.22505,4,0,1,2,5-10 Miles,North America,61,1
26128,S,,M,,29998.22505,4,0,1,2,5-10 Miles,North America,61,0
26129,M,,F,,59998.22505,4,4,1,2,0-1 Miles,Pacific,46,0
26130,M,,M,,59998.22505,4,4,1,3,10+ Miles,Pacific,45,0
26131,M,,M,,59998.22505,3,2,1,2,5-10 Miles,Pacific,46,1
26132,S,,F,,69998.22505,0,0,0,1,5-10 Miles,Pacific,46,0
26133,S,,M,,69998.22505,0,0,1,1,5-10 Miles,Pacific,47,1
26134,M,,F,,89998.22505,3,3,1,0,1-2 Miles,Pacific,43,1
26135,M,,F,,89998.22505,3,3,1,0,1-2 Miles,Pacific,43,1
26136,M,,F,,89998.22505,3,3,1,0,0-1 Miles,Pacific,43,0
26137,M,,M,,89998.22505,4,4,1,0,0-1 Miles,Pacific,43,0
26138,M,,F,,69998.22505,1,0,1,1,5-10 Miles,Pacific,48,1
26139,S,,M,,59998.22505,1,0,1,1,5-10 Miles,Pacific,49,0
26140,S,,F,,99998.22505,0,0,0,1,1-2 Miles,Pacific,43,1
26141,S,,M,,109998.225,0,0,1,3,1-2 Miles,Pacific,43,0
26142,M,,M,,59998.22505,1,0,1,1,5-10 Miles,Pacific,49,1
26143,M,,F,,89998.22505,1,0,1,1,5-10 Miles,Pacific,51,0
26144,S,,F,,39998.22505,2,0,1,1,5-10 Miles,Pacific,77,0
26145,M,,M,,69998.22505,0,0,0,1,0-1 Miles,Pacific,44,0
26146,M,,F,,79998.22505,5,5,1,4,1-2 Miles,Pacific,45,0
26147,M,,M,,79998.22505,5,5,1,4,1-2 Miles,Pacific,45,0
26148,M,,M,,79998.22505,5,5,1,4,1-2 Miles,Pacific,45,1
26149,S,,F,,69998.22505,0,0,0,1,5-10 Miles,Pacific,46,0
26150,S,,F,,69998.22505,0,0,0,1,0-1 Miles,Pacific,45,1
26151,M,,M,,89998.22505,1,0,1,1,5-10 Miles,Pacific,51,0
26152,S,,F,,69998.22505,0,0,0,2,5-10 Miles,Pacific,47,1
26153,M,,F,,59998.22505,1,0,1,1,5-10 Miles,Pacific,48,1
26154,M,,M,,59998.22505,1,0,1,1,5-10 Miles,Pacific,47,1
26155,M,,M,,69998.22505,5,4,1,2,5-10 Miles,Pacific,47,0
26156,M,,F,,69998.22505,5,4,1,2,5-10 Miles,Pacific,48,0
26157,M,,M,,69998.22505,5,4,1,3,10+ Miles,Pacific,49,0
26158,M,,F,,69998.22505,1,0,1,1,5-10 Miles,Pacific,53,0
26159,S,,F,,69998.22505,1,0,1,1,5-10 Miles,Pacific,53,0
26160,M,,M,,69998.22505,1,0,1,1,5-10 Miles,Pacific,53,1
26161,M,,M,,59998.22505,3,2,1,2,5-10 Miles,Pacific,49,1
26162,M,,F,,59998.22505,3,2,1,2,0-1 Miles,Pacific,50,1
26163,M,,F,,69998.22505,5,4,1,3,10+ Miles,Pacific,50,0
26164,M,,F,,69998.22505,5,4,0,3,5-10 Miles,Pacific,49,0
26165,M,,F,,69998.22505,1,0,1,1,5-10 Miles,Pacific,53,1
26166,M,,M,,79998.22505,1,0,0,1,0-1 Miles,Pacific,54,0
26167,S,,F,,39998.22505,2,0,0,1,5-10 Miles,Pacific,57,1
26168,S,,M,,29998.22505,0,0,1,2,5-10 Miles,North America,34,0
26169,M,,F,,29998.22505,0,0,1,2,5-10 Miles,North America,34,0
26170,S,,M,,29998.22505,0,0,0,2,0-1 Miles,North America,34,0
26171,M,,M,,39998.22505,0,0,1,1,5-10 Miles,North America,35,0
26172,S,,F,,39998.22505,0,0,0,2,0-1 Miles,North America,35,0
26173,M,,F,,39998.22505,0,0,1,2,5-10 Miles,North America,33,0
26174,S,,M,,29998.22505,0,0,0,2,0-1 Miles,North America,30,1
26175,M,,M,,29998.22505,0,0,1,2,5-10 Miles,North America,30,0
26176,S,,M,,29998.22505,0,0,1,2,5-10 Miles,North America,30,0
26177,M,,F,,29998.22505,0,0,0,2,0-1 Miles,North America,29,0
26178,M,,F,,39998.22505,0,0,1,2,5-10 Miles,North America,30,0
26179,S,,F,,9998.225049,5,0,0,2,0-1 Miles,Pacific,64,0
26180,S,,M,,29998.22505,0,0,0,2,5-10 Miles,North America,32,0
26181,M,,M,,39998.22505,0,0,1,2,5-10 Miles,North America,32,0
26182,S,,F,,29998.22505,2,0,0,2,0-1 Miles,Pacific,72,0
26183,S,,M,,29998.22505,0,0,0,2,5-10 Miles,North America,33,1
26184,S,,M,,29998.22505,0,0,0,2,5-10 Miles,North America,33,0
26185,S,,F,,39998.22505,0,0,1,2,5-10 Miles,North America,33,0
26186,S,,F,,29998.22505,2,0,0,2,5-10 Miles,Pacific,70,0
26187,S,,M,,39998.22505,2,0,1,2,5-10 Miles,Pacific,70,1
26188,M,,M,,39998.22505,2,0,1,2,5-10 Miles,Pacific,69,1
26189,M,,M,,39998.22505,2,0,0,2,0-1 Miles,Pacific,70,1
26190,S,,M,,39998.22505,2,0,0,2,0-1 Miles,Pacific,69,1
26191,M,,M,,39998.22505,2,0,0,2,0-1 Miles,Pacific,67,1
26192,M,,M,,39998.22505,2,0,1,2,5-10 Miles,Pacific,67,1
26193,S,,M,,39998.22505,0,0,0,1,1-2 Miles,North America,34,0
26194,S,,M,,39998.22505,0,0,1,1,5-10 Miles,North America,33,0
26195,S,,F,,39998.22505,0,0,1,1,5-10 Miles,North America,34,0
26196,S,,M,,39998.22505,0,0,1,2,5-10 Miles,North America,35,0
26197,S,,M,,39998.22505,0,0,0,1,1-2 Miles,North America,35,0
26198,S,,F,,49998.22505,0,0,0,1,1-2 Miles,North America,36,0
26199,S,,M,,49998.22505,0,0,0,1,1-2 Miles,North America,35,0
26200,S,,M,,69998.22505,0,0,1,2,5-10 Miles,North America,38,1
26201,S,,M,,79998.22505,0,0,1,1,1-2 Miles,North America,41,1
26202,M,,F,,79998.22505,0,0,0,1,0-1 Miles,North America,42,1
26203,S,,F,,119998.225,0,0,1,3,1-2 Miles,North America,42,0
26204,M,,F,,129998.225,5,5,1,4,0-1 Miles,Pacific,39,1
26205,M,,M,,129998.225,2,4,1,2,0-1 Miles,Europe,51,1
26206,M,,M,,129998.225,2,4,1,2,0-1 Miles,Europe,52,1
26207,S,,M,,149998.225,1,3,0,3,0-1 Miles,Europe,52,1
26208,S,,F,,159998.225,2,3,0,4,0-1 Miles,Europe,52,0
26209,S,,F,,19998.22505,0,0,0,2,0-1 Miles,Europe,30,1
26210,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,30,1
26211,S,,F,,19998.22505,0,0,1,2,1-2 Miles,Europe,30,1
26212,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,31,0
26213,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,32,0
26214,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,36,1
26215,M,,M,,39998.22505,1,1,0,0,0-1 Miles,Europe,35,0
26216,M,,F,,9998.225049,0,0,1,2,1-2 Miles,Europe,38,0
26217,M,,M,,9998.225049,0,0,1,2,1-2 Miles,Europe,37,0
26218,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,38,0
26219,M,,F,,39998.22505,1,1,1,1,1-2 Miles,Europe,37,1
26220,M,,M,,39998.22505,1,1,1,1,1-2 Miles,Europe,37,1
26221,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,37,1
26222,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,38,1
26223,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,38,1
26224,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,37,1
26225,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,38,1
26226,M,,F,,39998.22505,2,2,1,0,0-1 Miles,Europe,37,0
26227,S,,M,,39998.22505,2,2,1,0,1-2 Miles,Europe,38,1
26228,M,,F,,39998.22505,2,2,1,0,1-2 Miles,Europe,37,1
26229,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,39,1
26230,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,38,1
26231,M,,M,,39998.22505,2,2,1,1,1-2 Miles,Europe,38,1
26232,M,,M,,39998.22505,0,0,1,0,1-2 Miles,Europe,40,0
26233,M,,F,,39998.22505,0,0,1,0,1-2 Miles,Europe,40,0
26234,S,,M,,39998.22505,3,3,1,0,1-2 Miles,North America,34,1
26235,S,,F,,39998.22505,3,3,1,1,1-2 Miles,North America,35,1
26236,M,,F,,39998.22505,3,3,1,1,0-1 Miles,North America,35,0
26237,M,,F,,39998.22505,3,3,1,1,0-1 Miles,North America,36,0
26238,S,,F,,39998.22505,3,3,1,1,1-2 Miles,North America,35,1
26239,M,,F,,39998.22505,3,3,1,1,0-1 Miles,North America,35,0
26240,S,,F,,49998.22505,0,0,0,0,0-1 Miles,North America,36,0
26241,M,,M,,49998.22505,0,0,1,0,1-2 Miles,North America,36,1
26242,M,,F,,39998.22505,4,4,1,1,0-1 Miles,North America,35,0
26243,S,,M,,79998.22505,0,0,0,0,0-1 Miles,North America,44,0
26244,M,,M,,79998.22505,0,0,0,0,0-1 Miles,North America,44,0
26245,M,,M,,79998.22505,0,0,1,0,1-2 Miles,North America,44,1
26246,S,,F,,79998.22505,0,0,0,0,0-1 Miles,North America,43,0
26247,M,,F,,79998.22505,0,0,1,0,1-2 Miles,North America,44,1
26248,M,,M,,19998.22505,3,0,0,2,0-1 Miles,North America,56,0
26249,M,,M,,29998.22505,1,0,1,1,2-5 Miles,North America,55,1
26250,S,,M,,29998.22505,1,0,0,1,5-10 Miles,North America,56,0
26251,S,,M,,29998.22505,1,0,0,1,5-10 Miles,North America,56,0
26252,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,55,1
26253,S,,M,,19998.22505,3,0,0,2,1-2 Miles,North America,55,0
26254,S,,M,,19998.22505,3,0,0,2,1-2 Miles,North America,55,0
26255,S,,M,,19998.22505,3,0,0,2,0-1 Miles,North America,54,0
26256,S,,M,,19998.22505,3,0,0,2,1-2 Miles,North America,55,0
26257,S,,M,,19998.22505,3,0,0,2,0-1 Miles,North America,55,0
26258,S,,F,,19998.22505,3,0,1,2,1-2 Miles,North America,55,0
26259,S,,M,,29998.22505,1,0,0,1,10+ Miles,North America,55,0
26260,S,,M,,29998.22505,1,0,1,2,1-2 Miles,North America,55,0
26261,S,,F,,19998.22505,3,0,1,2,1-2 Miles,North America,54,0
26262,S,,F,,19998.22505,3,0,0,2,0-1 Miles,North America,54,0
26263,S,,F,,19998.22505,3,0,1,2,1-2 Miles,North America,54,0
26264,S,,M,,19998.22505,3,0,1,2,1-2 Miles,North America,54,0
26265,S,,F,,19998.22505,3,0,0,2,1-2 Miles,North America,53,0
26266,M,,M,,29998.22505,2,0,0,2,0-1 Miles,North America,53,0
26267,M,,M,,29998.22505,2,0,0,2,0-1 Miles,North America,54,0
26268,M,,M,,19998.22505,2,1,1,2,0-1 Miles,North America,53,0
26269,M,,F,,19998.22505,2,1,1,2,1-2 Miles,North America,53,0
26270,S,,F,,19998.22505,2,1,1,2,1-2 Miles,North America,53,0
26271,M,,F,,19998.22505,2,1,1,2,0-1 Miles,North America,52,0
26272,M,,F,,19998.22505,2,1,1,2,1-2 Miles,North America,53,0
26273,M,,F,,19998.22505,2,1,1,2,1-2 Miles,North America,53,0
26274,M,,F,,29998.22505,2,0,0,2,0-1 Miles,North America,53,0
26275,M,,M,,39998.22505,1,0,0,1,0-1 Miles,North America,51,0
26276,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,52,1
26277,S,,F,,39998.22505,2,0,1,1,1-2 Miles,North America,51,1
26278,S,,M,,39998.22505,2,0,0,1,0-1 Miles,North America,51,0
26279,S,,F,,39998.22505,2,0,1,1,1-2 Miles,North America,50,1
26280,S,,M,,39998.22505,2,0,0,1,1-2 Miles,North America,51,1
26281,S,,M,,39998.22505,2,0,1,1,1-2 Miles,North America,51,1
26282,S,,M,,49998.22505,0,0,0,0,0-1 Miles,North America,38,0
26283,S,,M,,49998.22505,0,0,1,0,1-2 Miles,North America,37,1
26284,S,,M,,49998.22505,0,0,0,0,0-1 Miles,North America,38,0
26285,S,,F,,49998.22505,0,0,1,0,1-2 Miles,North America,38,1
26286,S,,M,,49998.22505,0,0,1,0,1-2 Miles,North America,37,1
26287,S,,M,,49998.22505,0,0,0,0,0-1 Miles,North America,38,0
26288,M,,F,,39998.22505,1,0,1,0,0-1 Miles,North America,37,0
26289,M,,M,,39998.22505,1,0,1,0,0-1 Miles,North America,37,0
26290,S,,M,,59998.22505,1,0,1,0,1-2 Miles,North America,37,1
26291,S,,M,,69998.22505,1,0,1,0,1-2 Miles,North America,39,0
26292,M,,F,,69998.22505,1,1,1,0,0-1 Miles,North America,39,1
26293,M,,M,,69998.22505,1,1,1,0,1-2 Miles,North America,39,1
26294,M,,M,,49998.22505,1,1,0,0,0-1 Miles,North America,38,1
26295,M,,F,,49998.22505,1,1,1,0,2-5 Miles,North America,38,1
26296,M,,F,,49998.22505,1,1,1,0,2-5 Miles,North America,38,1
26297,M,,M,,49998.22505,1,1,1,0,2-5 Miles,North America,37,1
26298,M,,F,,49998.22505,1,1,1,0,2-5 Miles,North America,38,1
26299,S,,M,,59998.22505,1,0,0,0,0-1 Miles,North America,38,1
26300,S,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,38,1
26301,S,,M,,69998.22505,1,0,0,0,0-1 Miles,North America,38,1
26302,M,,M,,39998.22505,1,1,1,1,0-1 Miles,North America,40,1
26303,M,,M,,39998.22505,1,1,1,1,2-5 Miles,North America,40,1
26304,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,40,1
26305,S,,F,,59998.22505,2,2,0,0,0-1 Miles,North America,40,1
26306,S,,M,,59998.22505,2,2,0,0,0-1 Miles,North America,41,1
26307,M,,M,,59998.22505,2,2,1,0,2-5 Miles,North America,41,1
26308,S,,F,,59998.22505,2,2,0,0,0-1 Miles,North America,40,1
26309,S,,M,,59998.22505,2,2,0,0,0-1 Miles,North America,41,1
26310,S,,F,,59998.22505,1,0,0,0,0-1 Miles,North America,40,1
26311,S,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,39,1
26312,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,39,1
26313,M,,M,,69998.22505,3,0,1,0,2-5 Miles,North America,38,1
26314,S,,M,,29998.22505,2,0,1,2,2-5 Miles,North America,92,0
26315,S,,F,,59998.22505,1,0,0,0,0-1 Miles,North America,41,1
26316,S,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,40,1
26317,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,41,1
26318,M,,M,,39998.22505,4,4,1,3,10+ Miles,North America,42,0
26319,S,,M,,69998.22505,2,2,0,0,0-1 Miles,North America,41,1
26320,M,,F,,69998.22505,2,2,1,1,2-5 Miles,North America,42,1
26321,M,,M,,69998.22505,2,2,1,1,2-5 Miles,North America,41,1
26322,S,,M,,39998.22505,0,0,0,1,2-5 Miles,North America,42,1
26323,M,,M,,59998.22505,2,0,1,0,2-5 Miles,North America,39,0
26324,S,,F,,69998.22505,3,0,0,0,0-1 Miles,North America,39,1
26325,M,,M,,69998.22505,3,0,1,0,2-5 Miles,North America,39,1
26326,M,,M,,69998.22505,4,0,1,0,2-5 Miles,North America,40,1
